date,vc_tempmax,vc_tempmin,vc_temp,humidity,precipitation,precip_probability,precip_type,wind_speed,wind_direction,pressure,cloud_cover,visibility,uv_index,conditions
2017-06-20,82.1,71.1,76.4,64.0,0.103,100.0,['rain'],17.4,253.0,1012.2,34.6,8.4,9.0,"Rain, Partially cloudy"
2017-06-21,82.1,71.1,77.2,54.5,0.0,0.0,,13.9,265.8,1012.8,15.9,9.9,8.0,Clear
2017-06-22,82.1,67.9,76.1,58.6,0.0,0.0,,13.9,179.3,1014.4,0.1,9.9,9.0,Clear
2017-06-23,83.0,75.8,79.6,76.9,0.043,100.0,['rain'],9.2,223.3,1007.4,25.4,9.0,7.0,"Rain, Partially cloudy"
2017-06-24,83.0,71.1,78.2,65.8,1.291,100.0,['rain'],19.6,276.0,1005.7,21.1,8.8,9.0,"Rain, Partially cloudy"
2017-06-25,82.1,67.9,75.7,54.4,0.0,0.0,,10.3,264.6,1014.0,26.3,9.9,8.0,Partially cloudy
2017-06-26,78.2,64.1,71.9,46.7,0.0,0.0,,12.8,278.3,1015.8,24.2,9.9,9.0,Partially cloudy
2017-06-27,75.8,61.1,69.6,61.4,0.179,100.0,['rain'],14.2,266.7,1015.0,38.5,9.3,9.0,"Rain, Partially cloudy"
2017-06-28,78.2,62.1,70.2,48.8,0.0,0.0,,10.3,293.8,1018.8,11.6,9.9,9.0,Clear
2017-06-29,81.0,67.9,74.9,59.7,0.0,0.0,,13.9,208.3,1019.0,5.4,9.9,9.0,Clear
2017-06-30,88.1,73.1,80.0,61.8,0.0,0.0,,10.6,210.3,1014.9,23.6,9.9,9.0,Partially cloudy
2017-07-01,84.8,71.1,77.6,79.0,0.228,100.0,['rain'],11.4,184.2,1013.1,33.7,9.6,7.0,"Rain, Partially cloudy"
2017-07-02,87.2,72.0,79.3,66.8,0.0,0.0,,9.2,259.9,1014.1,35.8,9.2,8.0,Partially cloudy
2017-07-03,87.2,71.2,79.5,58.6,0.422,100.0,['rain'],13.1,287.1,1014.7,17.1,9.5,9.0,Rain
2017-07-04,83.0,70.1,76.4,56.9,0.0,0.0,,6.9,47.9,1017.6,37.6,9.7,9.0,Partially cloudy
2017-07-05,84.8,70.1,76.3,52.6,0.0,0.0,,10.3,90.6,1021.5,21.6,9.7,8.0,Partially cloudy
2017-07-06,74.9,71.1,72.9,64.2,0.0,0.0,,6.9,139.5,1019.4,48.6,9.9,5.0,Partially cloudy
2017-07-07,79.1,67.9,72.8,84.4,2.153,100.0,['rain'],13.0,55.0,1009.2,64.2,7.1,4.0,"Rain, Partially cloudy"
2017-07-08,83.0,69.2,76.3,72.4,0.0,0.0,,19.9,271.0,1007.7,23.0,8.8,9.0,Partially cloudy
2017-07-09,81.0,66.8,75.0,49.3,0.0,0.0,,10.3,295.0,1015.2,19.9,9.9,9.0,Clear
2017-07-10,83.1,69.2,76.8,54.4,0.0,0.0,,8.8,209.3,1016.8,22.7,9.9,8.0,Partially cloudy
2017-07-11,83.9,74.9,79.5,69.2,0.0,0.0,,11.3,249.5,1013.7,44.3,9.9,7.0,Partially cloudy
2017-07-12,87.2,76.9,82.5,66.0,0.0,0.0,,16.7,259.0,1014.6,22.6,9.9,7.0,Partially cloudy
2017-07-13,89.2,75.8,82.5,67.8,0.0,0.0,,15.1,263.6,1015.2,25.3,9.6,7.0,Partially cloudy
2017-07-14,74.0,65.0,68.5,92.5,0.356,100.0,['rain'],11.4,82.8,1017.3,99.5,5.7,3.0,"Rain, Overcast"
2017-07-15,83.0,67.9,74.9,73.9,0.0,0.0,,10.1,340.5,1013.3,60.6,7.1,8.0,Partially cloudy
2017-07-16,84.8,69.2,76.7,62.7,0.0,0.0,,13.9,219.8,1014.2,4.8,9.9,9.0,Clear
2017-07-17,84.8,73.1,78.3,70.4,0.0,0.0,,11.4,174.6,1016.9,20.6,9.9,7.0,Partially cloudy
2017-07-18,87.2,74.0,79.9,71.2,0.0,0.0,,13.1,193.3,1018.2,7.1,9.9,8.0,Clear
2017-07-19,91.1,76.9,84.0,60.9,0.0,0.0,,15.4,264.5,1016.3,6.9,9.8,8.0,Clear
2017-07-20,92.9,78.2,84.8,59.3,0.012,100.0,['rain'],8.1,282.3,1013.6,14.9,9.2,8.0,Rain
2017-07-21,91.1,76.9,83.5,58.0,0.0,0.0,,7.0,281.5,1011.8,23.6,9.9,9.0,Partially cloudy
2017-07-22,91.1,78.2,83.1,56.6,0.0,0.0,,5.8,100.3,1010.2,24.3,9.7,9.0,Partially cloudy
2017-07-23,78.2,71.1,73.9,86.1,0.633,100.0,['rain'],9.4,117.2,1008.9,59.5,5.4,6.0,"Rain, Partially cloudy"
2017-07-24,73.1,63.0,67.9,84.7,0.742,100.0,['rain'],11.5,63.5,1010.0,83.3,7.7,7.0,"Rain, Partially cloudy"
2017-07-25,71.1,63.0,66.2,77.9,0.0,0.0,,6.9,59.9,1018.6,92.3,9.9,5.0,Overcast
2017-07-26,75.8,65.0,69.8,62.6,0.0,0.0,,8.1,96.2,1022.7,40.4,9.9,6.0,Partially cloudy
2017-07-27,76.9,65.9,71.6,78.5,0.0,0.0,,9.0,217.5,1015.7,44.1,9.9,6.0,Partially cloudy
2017-07-28,84.8,72.0,77.0,74.8,0.0,0.0,,6.9,60.1,1010.2,36.4,8.5,7.0,Partially cloudy
2017-07-29,76.9,67.9,72.3,53.8,0.0,0.0,,12.8,53.0,1009.3,60.5,9.9,6.0,Partially cloudy
2017-07-30,81.0,64.1,72.6,48.2,0.0,0.0,,8.1,28.7,1015.4,0.1,9.9,9.0,Clear
2017-07-31,88.1,66.8,76.7,52.7,0.0,0.0,,5.8,277.4,1017.4,8.6,9.9,9.0,Clear
2017-08-01,91.1,71.1,80.5,55.1,0.0,0.0,,5.8,144.4,1016.6,0.1,9.9,9.0,Clear
2017-08-02,85.9,69.2,76.2,75.7,0.091,100.0,['rain'],9.2,263.5,1017.7,11.2,8.0,8.0,Rain
2017-08-03,85.9,69.2,76.3,73.2,0.0,0.0,,7.0,167.6,1019.1,18.0,8.1,8.0,Clear
2017-08-04,83.0,70.1,76.6,75.1,0.151,100.0,['rain'],20.2,171.4,1016.5,24.8,9.2,8.0,"Rain, Partially cloudy"
2017-08-05,76.9,70.1,74.1,74.6,0.298,100.0,['rain'],14.9,256.6,1012.0,61.3,9.0,8.0,"Rain, Partially cloudy"
2017-08-06,75.8,64.1,70.0,55.0,0.0,0.0,,6.9,288.4,1018.2,0.1,9.9,9.0,Clear
2017-08-07,71.1,65.0,67.5,82.3,0.761,100.0,['rain'],8.2,98.9,1017.5,57.8,6.3,1.0,"Rain, Partially cloudy"
2017-08-08,76.9,65.0,70.6,75.1,0.0,0.0,,9.2,5.5,1014.3,50.3,8.1,5.0,Partially cloudy
2017-08-09,83.0,65.0,74.2,57.2,0.0,0.0,,11.4,257.9,1021.7,6.9,9.9,9.0,Clear
2017-08-10,83.0,69.2,75.1,60.3,0.0,0.0,,14.7,191.2,1022.9,11.6,9.7,8.0,Clear
2017-08-11,81.0,70.1,74.5,59.6,0.0,0.0,,12.2,183.5,1019.8,33.7,9.9,8.0,Partially cloudy
2017-08-12,75.8,64.1,71.0,85.2,0.111,100.0,['rain'],5.8,159.0,1013.9,76.0,9.1,6.0,"Rain, Partially cloudy"
2017-08-13,82.1,71.1,76.6,65.2,0.0,0.0,,10.6,299.0,1013.2,23.6,9.7,9.0,Partially cloudy
2017-08-14,80.1,70.1,75.2,66.1,0.0,0.0,,5.8,114.7,1016.0,25.2,9.9,6.0,Partially cloudy
2017-08-15,74.0,67.9,71.9,91.0,0.45,100.0,['rain'],5.8,183.4,1013.3,71.4,4.8,3.0,"Rain, Partially cloudy"
2017-08-16,84.8,70.1,77.0,68.9,0.0,0.0,,6.9,355.6,1014.2,25.7,7.7,8.0,Partially cloudy
2017-08-17,82.1,70.1,75.2,61.5,0.0,0.0,,9.2,52.1,1016.6,26.7,9.8,8.0,Partially cloudy
2017-08-18,81.0,73.1,76.3,89.8,0.877,100.0,['rain'],8.1,188.2,1010.9,59.8,6.6,5.0,"Rain, Partially cloudy"
2017-08-19,84.8,73.1,78.8,70.4,0.007,100.0,['rain'],5.8,266.0,1010.1,24.8,9.4,8.0,"Rain, Partially cloudy"
2017-08-20,81.0,70.1,76.2,58.2,0.0,0.0,,8.1,298.7,1016.8,4.3,9.9,9.0,Clear
2017-08-21,84.8,72.0,78.3,61.9,0.0,0.0,,10.4,213.3,1021.0,9.0,9.8,8.0,Clear
2017-08-22,88.1,74.9,81.1,74.3,0.0,0.0,,11.4,205.5,1013.7,20.1,8.3,8.0,Partially cloudy
2017-08-23,80.1,71.1,75.5,63.1,0.299,100.0,['rain'],18.3,285.2,1009.6,28.4,8.7,9.0,"Rain, Partially cloudy"
2017-08-24,79.1,65.9,72.6,49.5,0.0,0.0,,8.1,326.6,1013.3,5.1,9.9,8.0,Clear
2017-08-25,78.2,63.0,70.3,57.2,0.0,0.0,,8.1,356.4,1018.8,31.1,9.9,8.0,Partially cloudy
2017-08-26,76.9,62.1,69.6,48.5,0.0,0.0,,8.0,39.4,1023.9,0.1,9.9,8.0,Clear
2017-08-27,76.9,63.0,69.2,51.2,0.0,0.0,,9.2,62.0,1024.4,0.1,9.9,7.0,Clear
2017-08-28,74.9,63.0,69.0,59.3,0.0,0.0,,11.4,81.9,1025.1,3.3,9.9,8.0,Clear
2017-08-29,67.9,62.1,65.0,78.7,0.256,100.0,['rain'],12.8,67.4,1021.4,51.0,9.2,3.0,"Rain, Partially cloudy"
2017-08-30,75.8,61.1,68.2,65.8,0.052,100.0,['rain'],10.0,335.2,1014.3,36.3,9.6,8.0,"Rain, Partially cloudy"
2017-08-31,81.0,65.0,71.9,60.1,0.0,0.0,,9.5,292.4,1013.2,17.6,9.9,8.0,Clear
2017-09-01,70.1,55.1,63.6,44.5,0.0,0.0,,12.8,321.4,1019.1,1.2,9.9,9.0,Clear
2017-09-02,66.9,54.0,61.1,61.5,0.428,100.0,['rain'],8.1,74.1,1022.4,13.4,8.9,8.0,Rain
2017-09-03,69.2,57.8,63.1,88.9,0.845,100.0,['rain'],11.1,337.3,1013.5,81.0,7.0,3.0,"Rain, Partially cloudy"
2017-09-04,79.1,62.1,70.1,64.5,0.0,0.0,,13.1,231.7,1013.2,1.2,9.9,8.0,Clear
2017-09-05,83.9,69.2,75.6,70.8,0.0,0.0,,10.2,205.8,1008.9,20.8,9.0,8.0,Partially cloudy
2017-09-06,74.0,62.1,66.5,84.2,0.356,100.0,['rain'],10.1,341.0,1011.3,75.9,7.2,2.0,"Rain, Partially cloudy"
2017-09-07,71.1,58.9,64.9,74.3,0.082,100.0,['rain'],11.0,270.7,1012.1,45.5,8.2,7.0,"Rain, Partially cloudy"
2017-09-08,70.1,58.9,64.7,58.6,0.0,0.0,,14.7,284.7,1018.9,19.4,9.9,8.0,Clear
2017-09-09,69.2,55.1,61.7,62.2,0.0,0.0,,10.6,352.0,1024.1,18.3,9.9,8.0,Clear
2017-09-10,72.0,56.9,64.1,59.8,0.0,0.0,,11.4,22.4,1027.3,7.4,9.9,8.0,Clear
2017-09-11,75.8,55.1,65.9,55.1,0.0,0.0,,6.9,16.9,1024.7,0.1,9.9,8.0,Clear
2017-09-12,82.1,60.2,69.8,59.9,0.0,0.0,,6.6,299.8,1016.3,3.1,9.9,8.0,Clear
2017-09-13,82.1,64.1,71.4,71.2,0.059,100.0,['rain'],7.7,247.7,1012.4,29.6,9.6,7.0,"Rain, Partially cloudy"
2017-09-14,81.0,70.1,74.4,77.7,0.02,100.0,['rain'],10.7,224.6,1011.7,54.9,9.0,5.0,"Rain, Partially cloudy"
2017-09-15,81.0,66.8,74.2,70.3,0.0,0.0,,5.8,245.3,1016.6,30.9,9.9,7.0,Partially cloudy
2017-09-16,82.1,70.0,74.2,80.8,0.0,0.0,,6.9,61.9,1020.2,32.6,6.1,6.0,Partially cloudy
2017-09-17,80.1,69.2,73.0,80.4,0.0,0.0,,6.9,97.6,1020.4,52.3,5.4,5.0,Partially cloudy
2017-09-18,73.1,69.2,71.0,82.9,0.0,0.0,,11.4,63.7,1019.5,92.6,9.1,4.0,Overcast
2017-09-19,78.2,69.2,72.3,79.0,0.22,100.0,['rain'],16.1,51.5,1014.9,88.7,9.4,6.0,"Rain, Partially cloudy"
2017-09-20,78.2,71.1,74.8,68.9,0.0,0.0,,11.4,12.2,1011.5,55.8,9.9,3.0,Partially cloudy
2017-09-21,80.1,71.1,75.4,66.4,0.0,0.0,,12.8,359.9,1015.4,1.3,9.9,6.0,Clear
2017-09-22,82.1,65.9,74.2,47.5,0.0,0.0,,10.3,15.2,1015.4,9.2,9.9,7.0,Clear
2017-09-23,85.9,67.9,77.0,44.9,0.0,0.0,,10.3,11.4,1016.3,6.3,9.9,7.0,Clear
2017-09-24,90.0,69.2,78.7,56.9,0.0,0.0,,5.8,42.7,1017.5,0.0,9.9,7.0,Clear
2017-09-25,87.2,71.1,77.9,64.5,0.0,0.0,,11.4,83.8,1017.1,0.2,9.8,7.0,Clear
2017-09-26,82.1,69.2,73.9,76.6,0.0,0.0,,6.7,67.7,1016.3,22.5,9.6,6.0,Partially cloudy
2017-09-27,84.8,69.2,76.6,77.9,0.0,0.0,,7.0,61.9,1011.6,21.1,9.9,5.0,Partially cloudy
2017-09-28,78.2,62.1,72.4,59.3,0.0,0.0,,20.2,344.9,1008.7,28.8,9.5,7.0,Partially cloudy
2017-09-29,66.8,55.1,61.2,53.5,0.0,0.0,,6.9,310.5,1016.6,18.9,9.9,7.0,Clear
2017-09-30,64.1,55.1,59.5,66.6,0.0,0.0,,13.9,9.8,1020.4,59.1,9.9,6.0,Partially cloudy
2017-10-01,66.8,49.9,58.9,59.2,0.0,0.0,,11.4,43.1,1027.4,17.5,9.9,7.0,Clear
2017-10-02,72.0,52.1,61.7,52.7,0.0,0.0,,5.8,47.8,1029.0,0.0,9.9,7.0,Clear
2017-10-03,70.1,56.9,62.1,63.4,0.0,0.0,,5.8,143.1,1035.3,15.3,9.9,6.0,Clear
2017-10-04,74.9,56.0,65.2,66.2,0.0,0.0,,15.8,221.8,1028.3,0.1,9.9,7.0,Clear
2017-10-05,82.1,65.0,72.4,63.7,0.0,0.0,,12.0,232.5,1019.4,43.7,9.7,7.0,Partially cloudy
2017-10-06,81.0,69.2,73.0,70.8,0.0,0.0,,11.4,268.5,1018.3,14.7,9.5,6.0,Clear
2017-10-07,80.1,65.9,72.6,78.3,0.0,0.0,,13.1,156.0,1018.6,19.0,8.2,6.0,Clear
2017-10-08,76.9,72.0,74.5,86.6,0.221,100.0,['rain'],12.4,198.8,1014.3,57.1,8.8,2.0,"Rain, Partially cloudy"
2017-10-09,76.9,72.0,73.7,94.6,0.262,100.0,['rain'],21.7,183.2,1013.2,67.9,6.4,1.0,"Rain, Partially cloudy"
2017-10-10,80.1,65.9,73.4,67.5,0.0,0.0,,13.1,310.8,1017.1,3.6,9.9,6.0,Clear
2017-10-11,74.9,64.1,68.7,71.0,0.063,100.0,['rain'],9.2,66.3,1019.9,19.7,9.6,4.0,Rain
2017-10-12,63.0,56.0,59.8,72.3,0.083,100.0,['rain'],15.0,74.8,1026.4,55.5,9.4,2.0,"Rain, Partially cloudy"
2017-10-13,65.0,52.1,59.1,72.2,0.0,0.0,,9.2,62.5,1029.2,61.5,9.9,4.0,Partially cloudy
2017-10-14,71.1,61.1,66.1,85.0,0.083,100.0,['rain'],5.8,41.1,1023.5,89.6,7.6,5.0,"Rain, Partially cloudy"
2017-10-15,72.0,65.0,68.8,81.5,0.0,0.0,,13.1,221.7,1015.6,91.7,8.7,5.0,Overcast
2017-10-16,69.2,48.8,58.6,61.3,0.012,100.0,['rain'],17.7,312.3,1015.4,25.3,9.5,6.0,"Rain, Partially cloudy"
2017-10-17,57.8,43.1,50.4,52.2,0.0,0.0,,9.3,320.1,1025.4,0.0,9.9,7.0,Clear
2017-10-18,71.2,49.9,59.8,52.3,0.0,0.0,,9.6,231.7,1025.5,0.0,9.6,6.0,Clear
2017-10-19,70.1,56.0,63.2,51.4,0.0,0.0,,9.2,235.2,1022.1,0.1,9.8,6.0,Clear
2017-10-20,73.1,57.8,64.8,41.4,0.0,0.0,,9.2,284.1,1020.1,0.1,9.7,6.0,Clear
2017-10-21,78.2,56.9,65.7,37.9,0.0,0.0,,5.8,268.9,1026.0,0.2,9.9,6.0,Clear
2017-10-22,75.8,56.9,65.6,54.6,0.0,0.0,,10.7,177.3,1028.5,0.1,9.5,6.0,Clear
2017-10-23,73.9,62.1,67.5,80.4,0.0,0.0,,17.7,152.4,1023.5,60.6,9.6,4.0,Partially cloudy
2017-10-24,73.1,66.8,69.3,89.4,0.199,100.0,['rain'],21.8,169.5,1010.1,95.2,6.5,1.0,"Rain, Overcast"
2017-10-25,68.1,57.8,62.4,66.9,0.0,0.0,,5.8,282.1,1006.1,36.2,9.4,5.0,Partially cloudy
2017-10-26,58.9,51.2,55.1,54.7,0.0,0.0,,9.2,298.3,1006.1,56.6,9.9,4.0,Partially cloudy
2017-10-27,62.1,47.9,54.4,54.3,0.0,0.0,,9.0,254.4,1017.5,0.1,9.9,6.0,Clear
2017-10-28,67.9,55.1,61.6,66.0,0.0,0.0,,16.2,191.9,1015.8,19.3,9.8,6.0,Clear
2017-10-29,66.8,60.2,63.2,94.6,2.9,100.0,['rain'],17.0,131.5,1002.3,90.3,5.0,1.0,"Rain, Overcast"
2017-10-30,62.1,46.1,53.7,66.1,0.381,100.0,['rain'],21.3,273.3,996.2,43.2,9.2,5.0,"Rain, Partially cloudy"
2017-10-31,56.0,47.0,51.5,49.5,0.0,0.0,,17.2,262.2,1017.0,4.3,9.9,6.0,Clear
2017-11-01,56.9,43.1,50.9,56.4,0.0,0.0,,6.9,61.3,1025.9,56.9,9.9,3.0,Partially cloudy
2017-11-02,72.0,58.9,64.7,78.6,0.0,0.0,,7.0,163.9,1023.6,44.7,9.3,5.0,Partially cloudy
2017-11-03,73.1,53.1,65.6,69.8,0.0,0.0,,11.7,241.8,1018.3,10.2,9.8,5.0,Clear
2017-11-04,55.1,46.1,51.1,56.8,0.0,0.0,,10.7,44.6,1026.0,4.3,9.9,5.0,Clear
2017-11-05,61.1,51.2,56.3,86.6,0.024,100.0,['rain'],9.2,85.8,1022.7,86.3,7.5,2.0,"Rain, Partially cloudy"
2017-11-06,65.9,47.9,60.6,82.1,0.012,100.0,['rain'],14.3,252.6,1014.5,62.6,8.7,1.0,"Rain, Partially cloudy"
2017-11-07,48.8,39.8,44.1,71.5,0.681,100.0,['rain'],11.4,23.1,1021.5,45.9,8.6,5.0,"Rain, Partially cloudy"
2017-11-08,47.9,38.9,43.5,75.1,0.02,100.0,['rain'],11.4,42.1,1023.6,69.9,9.9,2.0,"Rain, Partially cloudy"
2017-11-09,54.0,38.9,48.1,70.7,0.0,0.0,,6.6,78.4,1020.5,54.3,9.6,3.0,Partially cloudy
2017-11-10,52.1,26.1,36.8,49.3,0.012,100.0,['rain'],19.1,312.0,1023.0,10.5,9.9,6.0,Rain
2017-11-11,37.1,24.2,30.6,43.2,0.0,0.0,,9.2,355.7,1033.5,0.1,9.9,6.0,Clear
2017-11-12,46.1,31.9,39.3,50.9,0.0,0.0,,6.9,257.8,1031.1,7.9,9.9,5.0,Clear
2017-11-13,47.0,39.8,43.5,69.4,0.076,100.0,['rain'],6.9,27.8,1026.7,53.8,8.8,1.0,"Rain, Partially cloudy"
2017-11-14,47.0,36.0,41.5,69.4,0.0,0.0,,10.8,26.3,1026.1,51.0,9.9,4.0,Partially cloudy
2017-11-15,48.8,37.1,43.8,65.4,0.0,0.0,,9.2,63.0,1023.3,54.8,9.9,5.0,Partially cloudy
2017-11-16,56.9,44.1,51.1,69.3,0.202,100.0,['rain'],16.0,260.1,1011.4,49.6,9.5,4.0,"Rain, Partially cloudy"
2017-11-17,47.1,38.9,42.7,45.2,0.0,0.0,,22.1,305.9,1016.9,16.5,9.9,5.0,Clear
2017-11-18,54.0,35.1,44.5,61.3,0.107,100.0,['rain'],8.1,202.6,1009.3,27.4,9.5,3.0,"Rain, Partially cloudy"
2017-11-19,58.9,38.0,50.6,63.4,0.232,100.0,['rain'],19.7,274.3,998.1,58.6,9.4,5.0,"Rain, Partially cloudy"
2017-11-20,46.1,37.1,41.6,50.3,0.0,0.0,,14.7,269.4,1015.9,50.0,9.7,4.0,Partially cloudy
2017-11-21,57.8,42.2,49.7,48.9,0.0,0.0,,17.2,220.0,1018.5,0.2,9.9,5.0,Clear
2017-11-22,55.1,36.0,48.5,67.2,0.208,100.0,['rain'],16.1,301.5,1014.4,53.1,9.0,2.0,"Rain, Partially cloudy"
2017-11-23,42.2,31.9,36.8,49.0,0.0,0.0,,11.5,304.4,1017.9,0.1,9.9,5.0,Clear
2017-11-24,49.9,36.0,42.6,45.9,0.0,0.0,,8.1,244.3,1016.0,0.0,9.9,5.0,Clear
2017-11-25,56.9,43.1,49.8,49.7,0.0,0.0,,13.6,233.4,1008.2,13.0,9.9,5.0,Clear
2017-11-26,51.2,39.8,45.0,50.1,0.0,0.0,,18.0,294.7,1012.8,23.8,9.9,5.0,Partially cloudy
2017-11-27,49.9,38.9,43.8,46.2,0.0,0.0,,15.0,297.0,1018.0,0.1,9.9,5.0,Clear
2017-11-28,53.1,36.0,44.9,60.1,0.0,0.0,,12.8,147.5,1027.5,4.3,9.9,5.0,Clear
2017-11-29,63.0,44.1,52.5,53.3,0.0,0.0,,14.1,269.2,1020.7,6.9,9.8,5.0,Clear
2017-11-30,53.1,38.0,44.7,61.3,0.0,0.0,,8.1,61.9,1023.1,28.0,9.9,3.0,Partially cloudy
2017-12-01,51.2,43.1,47.4,62.2,0.031,100.0,['rain'],15.1,333.3,1021.0,18.1,9.9,4.0,Rain
2017-12-02,47.9,38.9,43.7,57.9,0.0,0.0,,6.9,70.9,1024.9,1.2,9.9,4.0,Clear
2017-12-03,47.9,43.1,45.6,72.5,0.0,0.0,,4.7,53.6,1023.2,72.0,9.8,3.0,Partially cloudy
2017-12-04,49.9,39.8,45.8,76.8,0.0,0.0,,10.3,105.1,1029.0,26.5,7.3,3.0,Partially cloudy
2017-12-05,61.1,49.9,55.6,79.5,0.729,100.0,['rain'],11.7,175.4,1020.0,50.9,8.3,1.0,"Rain, Partially cloudy"
2017-12-06,57.8,39.8,45.6,49.7,0.019,100.0,['rain'],15.3,266.6,1013.8,34.1,9.9,4.0,"Rain, Partially cloudy"
2017-12-07,44.1,37.1,40.9,42.9,0.0,0.0,,13.9,256.6,1015.5,21.8,9.9,5.0,Partially cloudy
2017-12-08,38.9,34.1,36.2,47.0,0.0,0.0,,11.4,279.5,1017.2,29.3,9.9,3.0,Partially cloudy
2017-12-09,35.1,29.9,32.7,74.1,0.466,100.0,"['rain', 'snow']",7.0,7.5,1010.8,85.9,4.5,1.0,"Snow, Rain, Partially cloudy"
2017-12-10,38.9,29.0,33.8,66.0,0.0,0.0,"['rain', 'snow']",16.3,262.6,1011.9,23.3,6.8,5.0,Partially cloudy
2017-12-11,40.9,33.2,37.0,54.8,0.0,0.0,,10.3,257.7,1015.8,49.8,9.9,4.0,Partially cloudy
2017-12-12,49.9,31.9,42.8,65.4,0.0,0.0,,22.1,242.2,1001.9,61.4,9.7,2.0,Partially cloudy
2017-12-13,30.8,20.0,25.8,42.0,0.0,0.0,"['rain', 'snow']",17.2,281.5,1001.1,38.4,9.9,4.0,Partially cloudy
2017-12-14,30.8,24.2,26.8,64.8,0.095,100.0,['snow'],14.4,320.0,1008.0,42.9,7.4,4.0,"Snow, Partially cloudy"
2017-12-15,28.1,20.0,23.5,64.0,0.11,100.0,['snow'],11.0,288.5,1016.3,31.0,7.7,3.0,"Snow, Partially cloudy"
2017-12-16,38.9,22.9,31.4,63.0,0.0,0.0,['snow'],15.5,264.6,1016.5,53.0,9.2,4.0,Partially cloudy
2017-12-17,37.1,31.9,34.7,61.3,0.0,0.0,,5.8,26.9,1024.3,59.1,9.9,3.0,Partially cloudy
2017-12-18,47.0,34.1,40.5,71.4,0.024,100.0,"['rain', 'snow']",10.3,284.7,1017.8,91.6,8.7,3.0,"Snow, Rain, Overcast"
2017-12-19,55.1,45.0,50.5,57.7,0.0,0.0,,15.0,251.3,1010.3,51.8,9.8,4.0,Partially cloudy
2017-12-20,51.2,35.1,43.3,41.7,0.0,0.0,,14.2,294.8,1012.0,19.4,9.9,3.0,Clear
2017-12-21,38.9,33.2,35.8,45.1,0.0,0.0,,9.0,330.1,1021.8,8.0,9.9,4.0,Clear
2017-12-22,49.9,36.0,41.0,60.9,0.0,0.0,,8.1,68.4,1023.0,66.5,9.8,1.0,Partially cloudy
2017-12-23,47.9,38.0,41.7,92.6,0.503,100.0,['rain'],9.2,45.9,1012.2,92.5,4.5,0.0,"Rain, Overcast"
2017-12-24,40.9,36.0,38.6,65.1,0.012,100.0,['rain'],11.4,37.0,1019.3,25.3,9.8,3.0,"Rain, Partially cloudy"
2017-12-25,38.0,28.1,34.0,63.7,0.231,100.0,"['rain', 'snow']",22.9,281.2,1012.1,58.1,8.2,4.0,"Snow, Rain, Partially cloudy"
2017-12-26,28.1,24.2,25.8,35.5,0.0,0.0,,15.0,284.5,1028.0,0.1,9.9,4.0,Clear
2017-12-27,24.2,18.0,20.9,40.9,0.0,0.0,,14.7,305.2,1031.8,34.0,9.9,4.0,Partially cloudy
2017-12-28,18.0,11.9,15.2,42.2,0.0,0.0,,18.4,305.9,1032.6,0.1,9.9,5.0,Clear
2017-12-29,21.8,11.0,16.2,49.5,0.0,0.0,,10.3,297.4,1025.8,30.9,9.9,4.0,Partially cloudy
2017-12-30,22.9,18.0,20.6,64.6,0.056,100.0,['snow'],12.2,270.1,1017.9,46.0,7.2,2.0,"Snow, Partially cloudy"
2017-12-31,20.0,10.1,14.8,49.9,0.0,0.0,,17.9,302.6,1023.4,11.0,9.9,4.0,Clear
2018-01-01,18.0,7.1,12.8,47.4,0.0,0.0,,11.4,297.7,1027.6,0.1,9.9,5.0,Clear
2018-01-02,26.1,12.8,18.5,52.1,0.0,0.0,,15.0,271.3,1028.0,3.8,9.9,5.0,Clear
2018-01-03,29.0,17.1,23.1,41.9,0.0,0.0,"['rain', 'snow']",10.0,243.3,1024.1,4.3,9.9,4.0,Clear
2018-01-04,29.0,20.9,24.7,67.2,0.763,100.0,"['rain', 'snow']",30.0,332.3,999.6,97.4,5.4,1.0,"Snow, Rain, Overcast"
2018-01-05,19.1,9.0,13.1,43.4,0.006,100.0,['snow'],24.6,286.2,1009.1,12.6,9.9,5.0,Snow
2018-01-06,11.9,7.1,9.6,41.3,0.0,0.0,,16.1,289.5,1023.2,1.3,9.9,5.0,Clear
2018-01-07,18.0,4.9,11.4,47.6,0.0,0.0,,11.4,269.7,1032.7,15.7,9.9,5.0,Clear
2018-01-08,30.8,17.1,24.6,57.0,0.013,100.0,"['rain', 'snow']",11.4,241.2,1022.0,74.6,9.7,3.0,"Snow, Rain, Partially cloudy"
2018-01-09,43.1,30.8,36.6,56.6,0.0,0.0,,19.6,290.0,1021.2,14.7,9.3,5.0,Clear
2018-01-10,40.9,29.9,35.8,59.7,0.0,0.0,,8.1,160.4,1030.8,25.6,9.9,5.0,Partially cloudy
2018-01-11,53.1,42.1,46.3,76.9,0.0,0.0,,9.2,136.8,1027.2,76.1,8.4,2.0,Partially cloudy
2018-01-12,61.1,44.1,55.5,95.1,0.494,100.0,['rain'],17.3,163.2,1011.8,100.0,5.1,0.0,"Rain, Overcast"
2018-01-13,56.9,20.0,36.5,68.3,0.101,100.0,['rain'],15.0,288.2,1010.2,48.0,8.9,5.0,"Rain, Partially cloudy"
2018-01-14,24.2,15.2,18.7,43.7,0.0,0.0,,12.8,2.3,1035.4,0.1,9.9,5.0,Clear
