date,nasa_temp_avg,nasa_temp_max,nasa_temp_min,nasa_humidity,nasa_precipitation,nasa_wind_speed,solar_radiation,longwave_radiation
2021-07-13,21.93,25.49,18.58,90.36,2.86,1.46,2.64,10.02
2021-07-14,24.37,29.46,19.64,85.53,1.48,0.92,5.92,9.97
2021-07-15,25.4,29.54,20.93,82.88,0.41,0.92,6.88,9.57
2021-07-16,26.76,30.99,22.54,79.99,1.01,1.18,6.91,9.79
2021-07-17,26.54,30.41,23.27,83.9,9.88,1.04,6.58,9.84
2021-07-18,24.71,28.11,21.11,85.99,8.44,1.64,6.11,9.88
2021-07-19,23.11,26.23,19.62,79.26,0.38,1.08,4.52,9.55
2021-07-20,24.75,30.17,19.78,77.28,0.15,0.77,5.05,9.49
2021-07-21,22.85,27.2,18.65,84.07,2.6,0.73,4.14,9.56
2021-07-22,21.29,26.28,16.23,75.54,0.01,1.09,6.17,8.65
2021-07-23,21.84,26.49,15.98,69.04,0.12,0.94,7.52,8.54
2021-07-24,22.1,27.37,15.96,74.61,0.21,0.95,7.56,8.69
2021-07-25,23.2,26.66,19.91,88.75,13.73,1.94,3.65,9.89
2021-07-26,24.94,30.74,20.42,75.66,0.33,0.7,5.62,9.49
2021-07-27,24.98,30.48,18.65,74.54,2.8,0.91,6.9,9.35
2021-07-28,23.09,27.09,19.64,77.32,1.39,0.88,6.88,9.2
2021-07-29,22.15,24.61,18.88,89.81,7.41,1.98,3.68,9.5
2021-07-30,22.37,27.02,15.33,72.31,0.3,1.79,7.21,8.69
2021-07-31,19.19,24.66,12.19,64.66,0.0,0.87,7.67,7.84
2021-08-01,21.05,25.18,16.47,75.14,1.82,1.26,4.55,9.11
2021-08-02,21.25,26.33,17.4,74.66,1.25,1.2,7.22,8.52
2021-08-03,20.3,25.37,15.04,64.28,0.02,0.72,3.53,8.89
2021-08-04,20.17,24.17,16.66,76.26,0.74,1.02,2.07,9.25
2021-08-05,20.79,25.94,17.59,80.55,0.45,1.39,4.51,9.26
2021-08-06,24.33,30.69,17.09,71.69,0.0,1.12,6.95,9.09
2021-08-07,24.01,29.17,20.23,71.97,0.25,1.29,5.39,9.27
2021-08-08,21.87,25.7,18.97,78.17,6.53,1.2,2.41,9.82
2021-08-09,23.25,28.67,18.53,82.51,2.28,0.92,4.07,9.75
2021-08-10,24.82,29.38,20.32,85.23,3.18,1.34,5.29,9.88
2021-08-11,26.12,30.54,22.58,85.28,3.97,1.49,6.44,9.95
2021-08-12,27.93,33.47,23.4,74.17,0.57,1.49,6.55,9.82
2021-08-13,28.55,34.72,23.02,69.69,0.43,0.93,6.68,9.62
2021-08-14,27.06,31.55,22.22,66.64,1.16,1.09,5.92,9.82
2021-08-15,23.37,29.07,17.53,60.15,2.3,0.83,6.67,9.1
2021-08-16,23.46,28.63,18.55,67.32,0.0,0.8,5.27,9.43
2021-08-17,23.69,27.55,20.52,76.23,0.58,1.26,4.6,9.67
2021-08-18,24.61,27.78,21.86,86.93,6.38,1.2,3.83,9.95
2021-08-19,26.41,30.06,23.77,82.52,11.16,2.02,4.07,10.15
2021-08-20,24.93,29.1,21.57,80.02,3.28,0.87,3.2,9.79
2021-08-21,24.37,27.19,21.44,85.03,2.47,0.94,2.91,9.99
2021-08-22,23.28,24.93,22.28,94.83,68.81,2.0,2.08,10.04
2021-08-23,24.25,27.64,22.02,92.08,17.92,1.89,3.22,9.89
2021-08-24,25.08,29.51,21.26,80.25,0.07,1.02,6.43,9.51
2021-08-25,25.86,32.52,19.61,75.92,0.0,0.68,6.46,9.38
2021-08-26,26.67,32.02,21.79,78.33,0.17,0.91,6.03,9.66
2021-08-27,27.23,32.85,22.8,79.21,5.38,0.54,5.55,9.94
2021-08-28,21.41,23.28,18.56,87.33,5.54,1.95,2.26,9.87
2021-08-29,21.89,26.36,18.23,87.31,0.39,1.06,3.13,9.86
2021-08-30,24.63,28.66,20.65,87.47,2.25,1.22,4.81,9.96
2021-08-31,23.83,27.05,20.96,79.86,0.49,0.85,4.52,9.52
2021-09-01,21.44,23.18,20.43,93.33,87.5,1.68,1.88,9.87
2021-09-02,18.58,23.07,14.23,75.89,29.49,2.24,6.46,8.34
2021-09-03,17.57,22.73,12.52,78.92,0.01,1.12,5.99,8.14
2021-09-04,18.87,24.62,12.75,78.87,0.0,0.99,6.34,8.17
2021-09-05,20.59,24.15,16.22,89.7,2.68,1.74,2.62,9.48
2021-09-06,21.61,25.86,17.29,81.18,0.62,1.21,5.57,9.09
2021-09-07,19.82,24.87,13.85,79.15,0.0,1.02,6.17,8.37
2021-09-08,22.41,25.91,18.27,88.33,5.03,2.27,5.52,9.17
2021-09-09,20.44,23.65,17.54,90.32,9.47,1.16,1.08,9.68
2021-09-10,18.09,22.28,13.45,75.8,0.02,1.77,5.9,8.03
2021-09-11,18.16,23.47,11.72,77.74,0.0,1.34,5.64,8.12
2021-09-12,20.94,26.22,16.1,85.99,0.0,1.73,4.84,9.0
2021-09-13,22.58,26.86,18.91,80.26,0.57,1.31,5.11,9.5
2021-09-14,21.51,27.08,17.05,82.49,1.23,1.03,4.54,9.22
2021-09-15,23.65,27.88,20.19,89.48,3.06,1.72,4.83,9.32
2021-09-16,20.5,22.13,18.26,89.34,2.29,1.45,2.69,9.68
2021-09-17,21.09,25.48,17.96,89.91,1.11,1.48,1.83,9.6
2021-09-18,22.66,28.17,17.61,83.62,0.18,0.91,5.08,9.22
2021-09-19,19.25,23.68,15.68,72.35,0.02,1.27,5.77,8.08
2021-09-20,18.32,23.8,13.83,76.86,0.01,0.84,5.22,8.15
2021-09-21,19.22,24.2,13.74,83.03,0.35,1.18,4.58,8.82
2021-09-22,22.33,25.9,19.45,91.37,1.17,1.81,3.59,9.39
2021-09-23,22.79,25.37,19.77,90.93,27.97,2.51,4.1,9.64
2021-09-24,17.39,22.08,13.6,76.19,12.99,1.34,3.78,8.73
2021-09-25,17.62,23.53,11.59,75.96,0.05,0.85,5.31,8.04
2021-09-26,16.6,21.07,13.37,75.57,0.02,1.6,5.32,7.73
2021-09-27,18.1,24.17,11.94,78.41,0.77,1.77,4.9,8.28
2021-09-28,18.0,21.92,13.59,90.07,5.11,1.36,2.39,8.97
2021-09-29,14.41,19.62,9.87,73.7,0.11,1.44,5.09,7.86
2021-09-30,13.5,18.65,9.81,76.86,0.01,1.29,4.25,8.25
2021-10-01,13.22,19.18,7.75,76.73,0.0,1.11,5.01,7.25
2021-10-02,15.86,22.66,8.85,81.03,0.0,1.27,4.66,7.84
2021-10-03,18.47,24.59,11.98,81.53,1.26,0.92,3.83,8.55
2021-10-04,18.94,21.61,15.16,96.46,13.78,1.17,2.01,9.56
2021-10-05,16.0,20.58,12.84,88.62,0.52,1.07,1.7,9.41
2021-10-06,17.66,22.56,13.61,82.5,0.07,0.7,3.04,9.14
2021-10-07,18.35,23.88,14.16,84.97,0.06,0.78,4.23,8.37
2021-10-08,18.5,23.55,14.24,86.27,0.04,0.8,3.97,8.42
2021-10-09,16.28,19.23,13.21,86.31,0.25,2.01,2.65,8.84
2021-10-10,16.46,19.2,14.8,90.2,1.71,2.14,1.25,9.06
2021-10-11,17.29,22.71,13.78,84.55,0.19,1.79,3.19,8.71
2021-10-12,16.58,22.29,12.49,83.49,0.03,1.04,2.81,8.77
2021-10-13,17.99,22.58,14.32,89.02,0.13,0.77,2.55,9.26
2021-10-14,19.13,24.59,15.07,83.66,0.03,1.05,3.91,8.44
2021-10-15,19.82,25.59,14.69,84.86,0.01,0.99,4.01,8.76
2021-10-16,19.76,24.21,13.5,86.73,8.98,2.37,3.46,8.96
2021-10-17,12.94,17.1,9.52,79.44,0.43,1.76,3.78,7.37
2021-10-18,10.41,14.64,6.62,78.75,0.59,1.97,3.22,7.3
2021-10-19,11.82,18.48,5.75,74.85,0.0,1.9,4.31,6.96
2021-10-20,16.26,23.26,11.12,77.17,0.0,1.42,3.82,7.75
2021-10-21,16.81,22.5,11.29,82.68,0.02,1.46,3.87,7.79
2021-10-22,16.32,20.63,11.64,76.63,0.05,1.42,3.56,8.15
2021-10-23,11.73,16.41,8.17,73.36,0.6,1.17,2.57,8.17
2021-10-24,11.04,15.74,5.16,78.29,2.42,0.98,2.64,7.87
2021-10-25,17.47,21.99,12.84,92.75,10.78,1.33,2.27,8.93
2021-10-26,16.02,18.15,12.02,95.67,90.65,2.21,1.39,8.91
2021-10-27,12.33,15.97,8.34,81.78,3.36,2.77,1.14,8.34
2021-10-28,10.07,15.35,5.79,83.51,0.01,1.08,1.98,8.15
2021-10-29,10.27,13.89,5.45,84.26,8.91,2.6,1.91,8.56
2021-10-30,14.45,17.76,11.69,91.68,9.46,1.79,1.57,8.79
2021-10-31,13.15,17.03,9.94,90.01,0.72,1.45,2.9,7.89
2021-11-01,10.23,14.2,7.03,79.15,0.01,1.54,3.54,6.96
2021-11-02,7.72,11.28,4.77,83.2,0.08,1.06,1.44,7.87
2021-11-03,5.32,10.15,1.38,81.46,0.42,1.2,3.41,6.54
2021-11-04,5.1,10.0,0.36,75.67,0.04,0.96,3.08,6.8
2021-11-05,5.12,10.62,0.5,74.43,0.0,1.43,3.3,6.39
2021-11-06,5.6,11.63,-0.49,70.72,0.0,0.98,3.48,6.42
2021-11-07,6.16,12.51,-0.33,71.75,0.0,1.02,2.68,6.88
2021-11-08,9.65,16.41,3.09,78.04,0.0,1.33,3.34,6.84
2021-11-09,11.45,18.97,4.47,86.59,0.13,0.86,3.17,7.18
2021-11-10,11.13,16.24,4.57,80.57,0.08,1.33,3.09,7.14
2021-11-11,9.02,14.52,1.58,84.39,0.23,1.51,2.6,7.36
2021-11-12,13.54,18.28,6.62,92.3,15.65,2.37,0.94,8.12
2021-11-13,8.26,15.52,2.57,85.3,5.29,2.12,2.59,6.86
2021-11-14,4.41,8.07,0.74,85.27,1.04,1.42,1.82,7.05
2021-11-15,4.71,8.17,1.96,86.01,0.4,1.84,1.43,7.25
2021-11-16,3.46,8.42,-0.02,83.95,0.04,1.5,2.96,6.36
2021-11-17,5.99,11.59,-0.85,87.7,0.01,1.28,2.39,7.24
2021-11-18,12.29,17.57,8.02,91.17,3.06,1.77,2.83,7.52
2021-11-19,4.76,7.5,0.27,79.0,1.43,1.92,2.8,6.5
2021-11-20,2.92,7.48,-2.24,79.97,0.0,0.97,2.65,6.55
2021-11-21,7.16,10.63,3.04,88.35,0.28,1.17,2.04,7.54
2021-11-22,6.22,10.31,-0.89,86.59,2.14,1.61,0.87,7.41
2021-11-23,0.04,4.66,-3.12,78.15,0.0,1.98,2.67,6.15
2021-11-24,0.47,5.99,-3.31,77.38,0.0,1.49,2.89,6.17
2021-11-25,4.03,10.61,-1.38,86.26,0.18,1.07,2.16,6.9
2021-11-26,4.17,6.21,-0.03,84.82,4.3,2.15,1.18,7.58
2021-11-27,0.29,3.97,-3.17,73.16,0.01,2.21,2.31,6.59
2021-11-28,1.07,4.96,-1.89,86.69,0.26,0.57,0.99,7.41
2021-11-29,0.73,4.78,-3.56,87.28,0.13,1.49,1.61,7.0
2021-11-30,-0.23,3.72,-3.45,89.24,0.07,1.14,1.09,7.16
2021-12-01,3.19,7.81,-0.85,81.36,0.25,1.27,2.44,6.66
2021-12-02,9.01,11.9,3.59,91.48,1.6,1.79,1.29,7.76
2021-12-03,2.84,6.7,-2.33,77.03,0.01,1.83,2.58,6.21
2021-12-04,2.37,7.37,-2.4,81.06,0.08,0.93,1.99,7.03
2021-12-05,2.76,7.01,-0.44,76.05,0.0,0.96,2.13,6.8
2021-12-06,10.24,14.13,4.33,90.62,8.34,2.41,1.33,8.27
2021-12-07,1.81,4.32,-0.82,72.66,0.05,1.44,2.04,6.37
2021-12-08,1.12,3.78,-1.23,88.45,1.36,0.93,0.69,7.04
2021-12-09,-0.09,2.92,-3.13,79.47,0.02,1.24,1.71,6.45
2021-12-10,3.8,8.66,-0.89,82.63,0.08,1.04,1.65,7.33
2021-12-11,10.45,14.71,4.12,96.43,5.57,2.17,0.53,8.5
2021-12-12,4.11,7.21,-0.04,69.98,0.12,2.15,2.58,6.24
2021-12-13,3.37,9.55,-0.76,79.81,0.0,1.74,2.43,6.21
2021-12-14,3.54,9.46,0.2,80.34,0.0,1.34,2.52,6.25
2021-12-15,5.52,10.24,-0.4,86.86,0.92,1.65,1.95,7.2
2021-12-16,10.87,13.32,9.44,90.01,0.21,2.03,1.9,7.75
2021-12-17,9.0,12.1,4.83,76.65,0.0,1.54,2.14,7.11
2021-12-18,4.51,7.49,2.82,91.89,4.21,1.05,0.62,7.91
2021-12-19,1.38,7.19,-4.33,78.28,0.67,2.63,1.1,6.85
2021-12-20,-2.4,2.26,-5.5,75.38,0.0,1.24,2.54,5.62
2021-12-21,0.33,4.75,-2.81,86.82,0.18,1.11,1.4,6.6
2021-12-22,2.34,6.96,-1.58,80.96,3.96,2.02,2.13,6.61
2021-12-23,-1.08,1.58,-2.7,70.24,0.38,1.51,1.88,6.28
2021-12-24,0.33,3.96,-1.66,91.67,0.47,0.85,1.43,7.21
2021-12-25,3.52,6.01,0.02,99.16,6.23,1.02,0.73,7.88
2021-12-26,3.1,7.32,-0.78,87.77,0.09,1.82,2.44,6.4
2021-12-27,-0.28,2.6,-2.77,84.14,1.02,0.97,0.8,6.96
2021-12-28,3.3,7.37,1.11,89.98,1.11,1.1,1.41,7.52
2021-12-29,3.5,5.38,1.72,96.98,2.82,0.99,0.67,7.88
2021-12-30,6.38,10.3,4.09,93.95,1.46,0.62,1.12,7.77
2021-12-31,7.66,9.77,5.44,97.82,0.44,0.85,1.12,7.95
2022-01-01,8.8,10.97,7.2,98.6,14.63,0.98,0.35,8.23
2022-01-02,7.02,11.36,0.12,89.6,1.88,1.47,0.62,7.9
2022-01-03,-2.89,-0.38,-6.26,74.5,1.4,2.98,0.36,6.7
2022-01-04,-3.66,0.64,-6.97,72.36,0.0,1.59,2.65,5.61
2022-01-05,1.26,4.54,-2.91,99.33,3.33,1.64,0.66,7.07
2022-01-06,0.14,2.59,-1.86,83.16,0.2,1.68,1.77,6.47
2022-01-07,-2.11,0.61,-5.71,81.84,7.36,2.77,1.67,6.69
2022-01-08,-5.46,-1.21,-9.09,73.78,0.01,1.8,2.55,5.59
2022-01-09,-0.41,2.61,-5.12,93.31,4.13,2.28,0.99,7.21
2022-01-10,-3.57,0.98,-6.78,72.37,0.02,2.42,2.44,6.05
2022-01-11,-9.66,-6.89,-11.48,71.59,0.01,2.2,2.62,5.28
2022-01-12,-3.53,2.68,-11.23,83.75,0.0,1.94,2.45,6.02
2022-01-13,1.11,6.3,-1.86,85.47,0.0,0.85,2.29,6.51
2022-01-14,-0.25,3.69,-8.22,84.45,0.0,3.25,1.8,6.51
2022-01-15,-11.35,-8.28,-14.62,66.41,0.0,3.18,2.55,5.22
2022-01-16,-7.12,1.86,-15.52,85.71,4.76,2.27,1.63,6.29
2022-01-17,2.11,5.78,-1.39,90.85,29.0,4.05,1.2,7.35
2022-01-18,-2.59,0.34,-5.55,75.64,0.03,3.06,2.3,6.02
2022-01-19,0.6,5.56,-5.35,87.42,0.0,2.06,2.07,6.48
2022-01-20,-1.59,1.28,-8.25,83.91,5.7,2.39,0.9,6.86
2022-01-21,-9.44,-5.5,-12.44,75.05,0.0,2.78,2.7,5.66
2022-01-22,-8.14,-1.99,-14.33,76.15,0.0,1.54,2.68,5.77
2022-01-23,-4.67,0.87,-10.23,84.27,0.09,1.38,2.97,6.0
2022-01-24,-2.78,0.21,-6.32,82.14,0.15,1.28,2.3,6.7
2022-01-25,-0.48,4.19,-4.94,84.78,0.05,1.77,0.93,6.89
2022-01-26,-6.95,-3.73,-11.34,78.55,0.0,1.97,3.21,5.23
2022-01-27,-7.27,-1.86,-12.27,76.66,0.0,1.33,3.21,5.41
2022-01-28,-2.88,-0.08,-5.27,89.0,1.91,1.11,1.28,6.74
2022-01-29,-9.16,-3.38,-12.76,85.33,6.88,4.76,0.44,6.32
2022-01-30,-9.85,-4.46,-15.25,81.43,0.0,2.05,3.12,5.33
2022-01-31,-6.91,-1.45,-12.74,74.32,0.0,1.05,2.9,5.87
2022-02-01,-4.69,1.12,-10.76,88.15,0.02,1.53,2.89,6.27
2022-02-02,1.31,5.02,-2.19,98.0,0.15,0.92,2.49,6.86
2022-02-03,3.07,4.56,1.69,99.41,10.61,1.23,1.54,7.46
2022-02-04,1.32,7.63,-4.38,92.69,25.47,2.59,0.53,7.56
2022-02-05,-6.3,-2.9,-10.18,75.15,0.11,3.24,3.25,5.76
2022-02-06,-7.22,-2.23,-12.03,82.35,0.0,1.45,3.25,5.59
2022-02-07,-1.21,1.21,-5.66,98.64,6.22,1.09,1.11,7.39
2022-02-08,0.32,5.02,-3.4,88.85,1.06,2.07,3.34,6.24
2022-02-09,-0.57,4.9,-5.13,88.88,0.0,1.36,3.73,5.69
2022-02-10,2.53,8.62,-0.96,88.58,0.08,1.58,3.59,6.36
2022-02-11,3.85,9.88,-1.01,86.3,0.0,1.79,3.82,6.33
2022-02-12,5.85,11.71,1.15,82.84,0.03,2.0,3.44,6.96
2022-02-13,-1.53,0.55,-5.67,85.86,4.53,1.81,0.79,7.3
2022-02-14,-7.73,-5.24,-10.27,69.69,0.0,3.27,3.71,5.36
2022-02-15,-6.86,-1.72,-11.83,74.31,0.0,1.68,4.02,5.34
2022-02-16,-0.52,4.76,-7.67,88.09,0.0,1.97,3.24,6.32
2022-02-17,7.47,9.79,3.1,94.41,2.83,3.55,2.71,7.57
2022-02-18,3.65,13.52,-5.5,78.25,11.4,4.1,3.67,6.72
2022-02-19,-2.12,2.92,-6.06,68.19,0.37,3.17,3.01,5.96
2022-02-20,-3.33,0.78,-8.18,68.57,0.0,2.42,4.26,5.33
2022-02-21,1.24,8.57,-3.58,89.36,0.0,1.46,4.41,5.87
2022-02-22,4.96,9.76,0.77,98.3,9.43,1.89,2.1,7.67
2022-02-23,9.71,17.22,-1.52,84.71,0.12,2.92,2.13,7.66
2022-02-24,-1.53,0.98,-3.54,70.72,0.38,1.82,1.62,6.88
2022-02-25,-1.19,2.26,-7.39,89.69,18.81,2.78,1.71,6.88
2022-02-26,-4.37,0.27,-9.69,79.0,0.01,1.94,4.4,5.66
2022-02-27,-1.16,4.3,-7.31,83.62,0.01,2.6,4.79,5.69
2022-02-28,-3.65,0.2,-6.69,70.27,0.0,2.07,5.01,5.46
2022-03-01,0.16,3.55,-6.15,86.32,0.37,1.79,1.93,7.1
2022-03-02,2.51,7.05,-1.53,82.65,0.05,1.47,4.35,6.31
2022-03-03,0.3,4.02,-5.97,72.98,1.44,2.92,4.85,6.09
2022-03-04,-3.12,1.97,-7.06,68.36,0.0,1.47,5.2,5.24
2022-03-05,0.09,4.6,-4.49,79.36,0.04,1.13,3.3,6.64
2022-03-06,8.66,14.63,1.58,97.63,2.62,2.36,1.8,8.12
2022-03-07,13.11,19.0,8.19,87.56,3.49,2.7,2.64,8.4
2022-03-08,2.64,6.13,-0.32,67.03,0.01,2.7,4.88,6.21
2022-03-09,0.6,1.97,-0.76,92.98,12.04,1.79,0.74,7.18
2022-03-10,2.49,8.84,-1.91,83.41,0.8,0.79,4.31,6.55
2022-03-11,4.26,10.03,-1.24,85.56,0.04,1.22,5.18,6.2
2022-03-12,0.63,5.46,-5.69,85.72,10.1,3.22,0.86,7.12
2022-03-13,-2.73,1.2,-5.7,71.01,0.34,3.09,5.22,5.87
2022-03-14,3.38,10.12,-3.82,82.8,0.0,1.79,5.12,6.58
2022-03-15,7.67,15.16,1.27,86.32,0.1,1.52,4.96,6.99
2022-03-16,8.67,16.31,2.56,82.44,0.01,1.24,5.2,6.74
2022-03-17,7.74,11.48,4.54,95.77,4.75,1.55,1.09,8.09
2022-03-18,11.75,20.76,5.35,85.27,0.13,1.34,4.4,7.87
2022-03-19,11.49,15.81,7.41,94.13,3.96,1.81,4.15,8.09
2022-03-20,9.37,13.8,5.27,81.88,0.1,2.1,3.81,7.62
2022-03-21,7.58,13.4,1.51,70.99,0.0,2.24,6.03,6.46
2022-03-22,5.01,10.55,0.59,69.25,0.0,1.88,5.83,6.61
2022-03-23,3.13,7.3,-0.86,72.77,3.43,2.01,2.89,7.12
2022-03-24,5.95,8.42,3.25,94.49,21.39,2.29,1.39,8.04
2022-03-25,8.37,14.53,3.45,82.08,1.01,1.58,3.97,7.7
2022-03-26,6.06,9.04,2.62,86.88,2.93,1.6,3.2,7.45
2022-03-27,2.32,6.59,-3.29,74.87,0.77,2.68,4.36,6.74
2022-03-28,-3.73,-0.99,-5.47,58.64,0.26,3.2,4.74,6.0
2022-03-29,-1.96,2.22,-5.22,65.85,0.02,2.58,5.39,5.86
2022-03-30,0.69,7.04,-4.89,71.11,0.0,1.33,3.62,6.75
2022-03-31,10.71,15.31,1.84,95.87,11.2,3.11,2.7,8.49
2022-04-01,8.95,12.54,2.72,77.25,5.58,2.48,3.82,7.76
2022-04-02,4.92,11.06,-0.84,69.36,0.03,1.79,6.66,6.32
2022-04-03,5.35,8.31,2.36,88.94,4.16,1.41,2.16,7.43
2022-04-04,5.51,11.19,-0.32,76.57,0.0,1.58,5.58,6.56
2022-04-05,7.09,12.13,2.72,74.43,1.13,1.22,2.62,7.56
2022-04-06,7.83,11.03,5.11,93.43,13.03,2.24,1.96,8.04
2022-04-07,8.09,10.11,5.28,95.15,44.91,2.87,1.01,8.19
2022-04-08,10.03,15.49,5.17,79.41,0.26,1.62,6.58,7.27
2022-04-09,8.12,11.41,5.21,86.18,2.75,1.37,5.22,7.57
2022-04-10,5.78,8.63,1.91,76.47,0.62,2.2,4.16,7.25
2022-04-11,7.1,13.85,-0.67,74.61,0.02,1.51,6.74,6.57
2022-04-12,11.76,19.14,6.06,81.09,1.4,1.27,5.03,7.58
2022-04-13,12.74,19.09,6.17,81.42,0.02,1.34,5.83,7.83
2022-04-14,16.27,24.18,10.78,84.2,3.9,1.92,5.99,8.41
2022-04-15,11.63,17.36,5.49,69.17,0.04,1.86,7.27,6.69
2022-04-16,11.42,17.53,4.32,82.04,5.42,2.32,5.15,7.73
2022-04-17,4.88,8.04,0.61,72.26,0.52,1.96,6.63,6.3
2022-04-18,4.72,9.49,-1.23,78.23,20.52,2.3,4.06,6.82
2022-04-19,6.08,8.7,3.37,79.84,17.56,3.09,4.39,7.2
2022-04-20,7.24,13.05,2.52,69.91,0.02,1.75,7.51,6.34
2022-04-21,8.95,13.29,2.97,83.42,0.0,1.77,4.68,7.58
2022-04-22,12.07,17.13,7.78,74.82,0.0,1.51,7.57,6.9
2022-04-23,10.5,16.09,4.11,76.41,0.05,1.04,5.52,7.76
2022-04-24,10.62,16.09,5.61,76.76,0.0,1.35,6.25,7.46
2022-04-25,9.92,15.11,5.26,71.15,0.0,1.42,3.89,7.96
2022-04-26,13.29,17.81,8.3,88.01,2.18,1.04,2.59,8.72
2022-04-27,8.48,11.71,2.38,70.67,0.17,2.39,6.25,6.98
2022-04-28,5.87,11.5,1.52,62.11,0.0,2.67,7.84,6.07
2022-04-29,7.07,13.97,0.37,62.32,0.0,2.13,8.08,5.92
2022-04-30,9.93,16.7,1.49,61.37,0.0,1.08,8.02,6.22
2022-05-01,11.33,19.12,3.26,73.88,0.05,1.03,6.91,7.1
2022-05-02,10.71,13.11,8.23,93.43,7.25,1.39,1.97,8.37
2022-05-03,12.02,18.5,6.59,82.57,0.22,1.26,5.28,8.0
2022-05-04,12.76,17.43,8.86,89.57,2.94,0.89,3.49,8.51
2022-05-05,14.94,20.72,10.06,72.29,0.02,1.05,6.89,7.81
2022-05-06,11.84,15.21,9.33,90.03,12.77,1.03,1.73,8.09
2022-05-07,8.96,10.47,6.31,84.11,20.57,3.08,1.16,8.16
2022-05-08,9.47,14.7,5.97,65.74,0.39,2.79,3.59,7.97
2022-05-09,10.41,17.66,3.39,58.03,0.0,2.45,7.55,6.94
2022-05-10,11.41,19.2,3.99,58.92,0.01,2.21,6.99,7.46
2022-05-11,14.24,22.16,5.23,73.23,0.03,1.7,5.72,8.2
2022-05-12,17.15,23.85,11.11,83.12,0.04,1.22,5.44,8.62
2022-05-13,16.86,22.94,11.08,87.61,0.36,1.17,4.51,8.67
2022-05-14,16.83,22.23,12.81,90.07,5.16,1.01,2.92,8.78
2022-05-15,18.48,24.53,13.17,85.81,1.73,1.23,6.38,8.75
2022-05-16,17.95,23.35,12.96,87.28,5.95,1.82,4.97,8.87
2022-05-17,16.14,21.91,10.11,72.4,0.0,1.72,7.19,7.67
2022-05-18,14.53,19.51,9.27,69.64,0.32,1.35,7.31,7.55
2022-05-19,14.51,19.88,12.02,90.25,15.06,1.23,3.46,8.48
2022-05-20,15.77,21.35,10.15,86.07,4.09,1.12,4.37,8.71
2022-05-21,20.64,29.09,13.28,86.75,1.88,0.95,7.12,9.05
2022-05-22,22.53,27.2,16.22,87.34,1.37,1.44,6.97,9.29
2022-05-23,16.87,21.19,13.52,71.73,0.9,1.47,7.42,8.33
2022-05-24,15.56,19.59,10.69,77.34,0.02,1.1,4.98,8.3
2022-05-25,14.73,21.01,9.37,73.41,0.0,1.04,7.87,7.51
2022-05-26,15.55,20.12,9.84,81.36,0.11,1.46,6.65,8.25
2022-05-27,18.85,23.62,14.94,90.97,4.58,1.71,4.58,9.23
2022-05-28,19.38,22.81,16.02,89.45,17.22,1.11,4.98,8.99
2022-05-29,18.84,24.46,13.24,77.88,0.06,0.91,7.92,8.11
2022-05-30,21.4,27.35,14.26,80.05,0.02,1.27,7.79,8.69
2022-05-31,24.7,31.33,16.56,77.98,0.98,1.36,7.62,9.08
2022-06-01,17.13,21.42,13.53,82.08,10.59,1.41,3.75,9.13
2022-06-02,19.5,24.85,15.01,92.06,11.08,0.72,5.32,9.32
2022-06-03,19.46,24.7,15.33,81.58,3.55,0.81,4.92,8.98
2022-06-04,18.89,25.09,12.14,70.21,0.0,0.9,8.21,7.79
2022-06-05,17.15,23.14,9.98,63.7,0.0,0.89,8.4,7.4
2022-06-06,19.33,25.03,12.68,70.06,0.0,1.1,8.16,7.75
2022-06-07,18.79,22.75,13.06,82.39,2.76,2.21,6.08,8.48
2022-06-08,22.05,26.01,18.15,73.86,1.47,1.28,6.9,9.31
2022-06-09,21.07,25.76,15.28,80.78,16.93,1.9,7.03,9.03
2022-06-10,19.42,24.05,13.49,73.5,0.14,1.07,8.03,8.14
2022-06-11,20.02,24.56,15.51,71.14,0.24,0.78,4.19,8.94
2022-06-12,18.95,22.67,14.83,88.32,4.95,1.38,2.83,9.12
2022-06-13,22.76,27.62,17.47,80.2,2.68,0.84,6.66,9.23
2022-06-14,20.97,26.33,15.51,70.18,0.01,1.02,6.36,8.78
2022-06-15,21.16,26.62,16.67,75.23,0.49,1.25,7.96,8.49
2022-06-16,19.35,22.27,16.89,85.45,4.63,1.77,3.47,9.39
2022-06-17,23.59,29.23,18.35,77.03,1.56,1.63,6.76,9.32
2022-06-18,17.57,20.41,12.66,67.39,0.56,2.32,6.51,8.42
2022-06-19,16.18,21.45,11.21,58.84,0.4,2.08,8.67,7.38
2022-06-20,18.67,24.56,11.2,60.35,0.0,1.25,8.05,7.63
2022-06-21,20.59,25.96,15.98,67.28,2.28,0.75,4.8,8.76
2022-06-22,17.57,19.48,14.67,89.21,5.52,1.64,1.56,9.32
2022-06-23,18.91,23.17,13.86,82.75,1.49,1.22,6.4,8.71
2022-06-24,21.39,27.57,15.6,78.01,0.14,0.81,7.47,8.81
2022-06-25,24.96,31.8,17.85,67.02,0.01,0.77,7.99,8.91
2022-06-26,24.7,30.74,18.58,68.96,0.01,1.54,8.05,8.83
2022-06-27,22.19,24.93,18.38,86.46,9.55,1.45,2.76,9.74
2022-06-28,21.1,26.11,15.89,61.77,0.0,1.03,7.79,8.37
2022-06-29,22.85,28.22,17.71,61.88,0.01,1.18,8.1,8.44
